Subject_ID,Session_ID,Round_ID,Condition,Agent_Utility,Human_Utility,Raw_Arousal,Raw_Valence,Max_Arousal,Min_Arousal,Max_Valence,Min_Valence,Bidder,Agent_Move,User_Move,Scaled_Time,Norm_Arousal,Norm_Valence
17,2,4,FC,0.925,0.425,0.0356383025646209,-0.1259608268737793,0.2695275,-1.0,0.2695275,-1.0,Agent,fortunate,,0.05326777777777778,0.0356383025646209,-0.1259608268737793
17,2,5,FC,0.275,0.8,0.0344083458185195,-0.2260977327823639,0.2695275,-1.0,0.2695275,-1.0,Human,,unfortunate,0.0754911111111111,0.0344083458185195,-0.2260977327823639
17,2,6,FC,0.925,0.55,0.0344083458185195,-0.2260977327823639,0.2695275,-1.0,0.2695275,-1.0,Agent,nice,,0.09327111111111111,0.0344083458185195,-0.2260977327823639
17,2,7,FC,0.625,0.775,0.0156368240714073,-0.1783101707696914,0.2695275,-1.0,0.2695275,-1.0,Human,,concession,0.1121566666666667,0.0156368240714073,-0.1783101707696914
17,2,8,FC,0.95,0.6,0.0156368240714073,-0.1783101707696914,0.2695275,-1.0,0.2695275,-1.0,Agent,fortunate,,0.1243777777777778,0.0156368240714073,-0.1783101707696914
17,2,9,FC,0.5,0.875,-0.002533360151574,-0.1019468754529953,0.2695275,-1.0,0.2695275,-1.0,Human,,selfish,0.1810466666666667,-0.002533360151574,-0.1019468754529953
17,2,10,FC,0.8,0.675,-0.002533360151574,-0.1019468754529953,0.2695275,-1.0,0.2695275,-1.0,Agent,concession,,0.1932688888888889,-0.002533360151574,-0.1019468754529953
17,2,11,FC,0.45,0.85,0.0266329199075698,-0.1746930330991745,0.2695275,-1.0,0.2695275,-1.0,Human,,unfortunate,0.2232711111111111,0.0266329199075698,-0.1746930330991745
17,2,12,FC,0.85,0.7,0.0266329199075698,-0.1746930330991745,0.2695275,-1.0,0.2695275,-1.0,Agent,fortunate,,0.2366044444444445,0.0266329199075698,-0.1746930330991745
17,2,13,FC,0.425,0.775,0.0665600970387458,-0.2584898471832275,0.2695275,-1.0,0.2695275,-1.0,Human,,unfortunate,0.2510444444444445,0.0665600970387458,-0.2584898471832275
17,2,14,FC,0.8,0.675,0.0665600970387458,-0.2584898471832275,0.2695275,-1.0,0.2695275,-1.0,Agent,unfortunate,,0.2632688888888889,0.0665600970387458,-0.2584898471832275
17,2,15,FC,0.575,0.6,0.0099189933389425,-0.2188697159290313,0.2695275,-1.0,0.2695275,-1.0,Human,,concession,0.2843777777777778,0.0099189933389425,-0.2188697159290313
17,2,16,FC,0.75,0.75,0.0099189933389425,-0.2188697159290313,0.2695275,-1.0,0.2695275,-1.0,Agent,concession,,0.2921566666666667,0.0099189933389425,-0.2188697159290313
17,2,17,FC,0.45,0.775,-0.0153813008219003,-0.1092443391680717,0.2695275,-1.0,0.2695275,-1.0,Human,,selfish,0.3121566666666667,-0.0153813008219003,-0.1092443391680717
17,2,18,FC,0.775,0.625,-0.0153813008219003,-0.1092443391680717,0.2695275,-1.0,0.2695275,-1.0,Agent,selfish,,0.3243833333333334,-0.0153813008219003,-0.1092443391680717
17,2,19,FC,0.5,0.875,-0.0058243605308234,-0.1291157305240631,0.2695275,-1.0,0.2695275,-1.0,Human,,fortunate,0.34549,-0.0058243605308234,-0.1291157305240631
17,2,20,FC,0.875,0.375,-0.0058243605308234,-0.1291157305240631,0.2695275,-1.0,0.2695275,-1.0,Agent,selfish,,0.3610444444444444,-0.0058243605308234,-0.1291157305240631
18,1,1,CL,0.45,0.975,0.0,0.0,0.0,0.0,0.0,0.0,Human,,,0.01962444444444444,0.0,0.0
18,1,2,CL,0.875,0.375,0.0,0.0,0.0,0.0,0.0,0.0,Agent,,,0.02851222222222222,0.0,0.0
18,1,3,CL,0.4,0.85,0.0099717704579234,0.0034443305339664,0.7425,-0.495,0.7425,-0.495,Human,,unfortunate,0.03961888888888889,-0.1838840073407298,-0.19443340519763
18,1,4,CL,0.825,0.475,0.0099717704579234,0.0034443305339664,0.7425,-0.495,0.7425,-0.495,Agent,concession,,0.05296444444444445,-0.1838840073407298,-0.19443340519763
18,1,5,CL,0.3,0.775,0.1270011663436889,0.1248760223388671,0.8167500000000001,-0.495,0.8167500000000001,-0.495,Human,,unfortunate,0.0651888888888889,-0.0516467827807296,-0.0548869489782851
18,1,6,CL,0.9,0.575,0.1270011663436889,0.1248760223388671,0.8167500000000001,-0.495,0.8167500000000001,-0.495,Agent,fortunate,,0.08408222222222222,-0.0516467827807296,-0.0548869489782851
18,1,7,CL,0.45,0.85,0.0504580251872539,0.031848520040512,0.8167500000000001,-0.495,0.8167500000000001,-0.495,Human,,fortunate,0.09964,-0.1683506381745699,-0.1967241928103493
18,1,8,CL,0.8,0.8,0.0504580251872539,0.031848520040512,0.8167500000000001,-0.495,0.8167500000000001,-0.495,Agent,concession,,0.1074133333333333,-0.1683506381745699,-0.1967241928103493
18,1,9,CL,0.7,0.85,-0.0687314271926879,-0.0776636824011802,0.8167500000000001,-0.5856552192428952,0.8167500000000001,-0.5856552192428952,Human,,nice,0.1207611111111111,-0.2628039528699494,-0.2755424325702951
18,1,10,CL,0.7,0.85,-0.0687314271926879,-0.0776636824011802,0.8167500000000001,-0.5856552192428952,0.8167500000000001,-0.5856552192428952,Agent,concession,,0.1385444444444444,-0.2628039528699494,-0.2755424325702951
18,2,1,FC,0.45,0.975,0.0,0.0,0.0,0.0,0.0,0.0,Human,,,0.02730666666666667,0.0,0.0
18,2,2,FC,0.875,0.525,0.0,0.0,0.0,0.0,0.0,0.0,Agent,,,0.03509666666666666,0.0,0.0
18,2,3,FC,0.325,0.85,0.0122890146449208,-0.2179687917232513,0.8167500000000001,-0.5856552192428952,0.8167500000000001,-0.5902642011642456,Human,,unfortunate,0.08398111111111112,0.0122890146449208,-0.2179687917232513
18,2,4,FC,0.85,0.7,0.0122890146449208,-0.2179687917232513,0.8167500000000001,-0.5856552192428952,0.8167500000000001,-0.5902642011642456,Agent,concession,,0.1028688888888889,0.0122890146449208,-0.2179687917232513
18,2,5,FC,0.65,0.85,0.1048208698630333,-0.1621650904417038,0.8167500000000001,-0.5856552192428952,0.8167500000000001,-0.5902642011642456,Human,,nice,0.1417566666666667,0.1048208698630333,-0.1621650904417038
18,2,6,FC,0.775,0.6,0.1048208698630333,-0.1621650904417038,0.8167500000000001,-0.5856552192428952,0.8167500000000001,-0.5902642011642456,Agent,unfortunate,,0.1539966666666667,0.1048208698630333,-0.1621650904417038
18,2,7,FC,0.65,0.85,0.0995077416300773,-0.1222375109791755,0.8167500000000001,-0.5856552192428952,0.8167500000000001,-0.5902642011642456,Human,,silent,0.1951577777777778,0.0995077416300773,-0.1222375109791755
18,2,8,FC,0.75,0.775,0.0995077416300773,-0.1222375109791755,0.8167500000000001,-0.5856552192428952,0.8167500000000001,-0.5902642011642456,Agent,concession,,0.2095877777777778,0.0995077416300773,-0.1222375109791755
18,2,9,FC,0.45,0.825,0.0318749845027923,-0.2407685965299606,0.8167500000000001,-0.5856552192428952,0.8167500000000001,-0.5902642011642456,Human,,unfortunate,0.2340444444444444,0.0318749845027923,-0.2407685965299606
18,2,10,FC,0.725,0.7,0.0318749845027923,-0.2407685965299606,0.8167500000000001,-0.5856552192428952,0.8167500000000001,-0.5902642011642456,Agent,unfortunate,,0.2451466666666667,0.0318749845027923,-0.2407685965299606
18,2,11,FC,0.525,0.875,0.1166487634181976,-0.1041285246610641,0.8167500000000001,-0.5856552192428952,0.8167500000000001,-0.5902642011642456,Human,,fortunate,0.2929244444444444,0.1166487634181976,-0.1041285246610641
18,2,12,FC,0.75,0.775,0.1166487634181976,-0.1041285246610641,0.8167500000000001,-0.5856552192428952,0.8167500000000001,-0.5902642011642456,Agent,fortunate,,0.30181,0.1166487634181976,-0.1041285246610641
18,2,13,FC,0.55,0.925,0.0284459982067346,-0.0625701621174812,0.8167500000000001,-0.5856552192428952,0.8167500000000001,-0.5902642011642456,Human,,fortunate,0.33073,0.0284459982067346,-0.0625701621174812
18,2,14,FC,0.725,0.575,0.0284459982067346,-0.0625701621174812,0.8167500000000001,-0.5856552192428952,0.8167500000000001,-0.5902642011642456,Agent,unfortunate,,0.3462711111111111,0.0284459982067346,-0.0625701621174812
18,2,15,FC,0.55,0.925,0.1246771290898323,-0.0989022180438041,0.8167500000000001,-0.5856552192428952,0.8167500000000001,-0.5902642011642456,Human,,silent,0.3785355555555556,0.1246771290898323,-0.0989022180438041
18,2,16,FC,0.725,0.725,0.1246771290898323,-0.0989022180438041,0.8167500000000001,-0.5856552192428952,0.8167500000000001,-0.5902642011642456,Agent,nice,,0.3907611111111111,0.1246771290898323,-0.0989022180438041
18,2,17,FC,0.6,0.95,0.2036333084106445,-0.0063540139235556,0.8167500000000001,-0.5856552192428952,0.8167500000000001,-0.5902642011642456,Human,,fortunate,0.4263166666666667,0.2036333084106445,-0.0063540139235556
18,2,18,FC,0.725,0.575,0.2036333084106445,-0.0063540139235556,0.8167500000000001,-0.5856552192428952,0.8167500000000001,-0.5902642011642456,Agent,selfish,,0.4340988888888889,0.2036333084106445,-0.0063540139235556
18,2,19,FC,0.45,0.85,0.1384783387184143,-0.1096841692924499,0.8167500000000001,-0.5856552192428952,0.8167500000000001,-0.5902642011642456,Human,,unfortunate,0.4552211111111111,0.1384783387184143,-0.1096841692924499
18,2,20,FC,0.7,0.725,0.1384783387184143,-0.1096841692924499,0.8167500000000001,-0.5856552192428952,0.8167500000000001,-0.5902642011642456,Agent,concession,,0.4685488888888889,0.1384783387184143,-0.1096841692924499
18,2,21,FC,0.35,0.9,0.1392490416765213,-0.196169301867485,0.8167500000000001,-0.5856552192428952,0.8167500000000001,-0.5902642011642456,Human,,selfish,0.4785611111111111,0.1392490416765213,-0.196169301867485
18,2,22,FC,0.7,0.85,0.1392490416765213,-0.196169301867485,0.8167500000000001,-0.5856552192428952,0.8167500000000001,-0.5902642011642456,Agent,nice,,0.4941188888888889,0.1392490416765213,-0.196169301867485
18,2,23,FC,0.4,0.925,0.1284675896167755,-0.130698099732399,0.8167500000000001,-0.5856552192428952,0.8167500000000001,-0.5902642011642456,Human,,fortunate,0.5141266666666666,0.1284675896167755,-0.130698099732399
18,2,24,FC,0.7,0.85,0.1284675896167755,-0.130698099732399,0.8167500000000001,-0.5856552192428952,0.8167500000000001,-0.5902642011642456,Agent,silent,,0.5296822222222223,0.1284675896167755,-0.130698099732399
18,2,25,FC,0.4,0.925,0.1167459934949874,-0.1675019562244415,0.8167500000000001,-0.5856552192428952,0.8167500000000001,-0.5902642011642456,Human,,silent,0.5385644444444444,0.1167459934949874,-0.1675019562244415
18,2,26,FC,0.675,0.8,0.1167459934949874,-0.1675019562244415,0.8167500000000001,-0.5856552192428952,0.8167500000000001,-0.5902642011642456,Agent,unfortunate,,0.5507966666666667,0.1167459934949874,-0.1675019562244415
18,2,27,FC,0.5,1.0,0.2212655246257782,-0.151232048869133,0.8167500000000001,-0.5856552192428952,0.8167500000000001,-0.7156853675842285,Human,,fortunate,0.5607988888888888,0.2212655246257782,-0.151232048869133
18,2,28,FC,0.65,0.7,0.2212655246257782,-0.151232048869133,0.8167500000000001,-0.5856552192428952,0.8167500000000001,-0.7156853675842285,Agent,unfortunate,,0.5685622222222222,0.2212655246257782,-0.151232048869133
18,2,29,FC,0.55,0.925,0.0951267182826995,-0.2229164540767669,0.8167500000000001,-0.5856552192428952,0.8167500000000001,-0.7690771222114563,Human,,concession,0.5963688888888888,0.0951267182826995,-0.2229164540767669
18,2,30,FC,0.575,0.775,0.0951267182826995,-0.2229164540767669,0.8167500000000001,-0.5856552192428952,0.8167500000000001,-0.7690771222114563,Agent,concession,,0.6130233333333334,0.0951267182826995,-0.2229164540767669
18,2,31,FC,0.575,0.9,0.041269414126873,-0.1644439548254013,0.8167500000000001,-0.7180121541023254,0.8167500000000001,-0.7690771222114563,Human,,concession,0.6330233333333334,0.041269414126873,-0.1644439548254013
18,2,32,FC,0.575,0.9,0.041269414126873,-0.1644439548254013,0.8167500000000001,-0.7180121541023254,0.8167500000000001,-0.7690771222114563,Agent,nice,,0.6408022222222223,0.041269414126873,-0.1644439548254013
19,1,1,FC,0.475,0.95,0.0,0.0,0.0,0.0,0.0,0.0,Human,,,0.02980111111111111,0.0,0.0
19,1,2,FC,0.875,0.375,0.0,0.0,0.0,0.0,0.0,0.0,Agent,,,0.03759333333333333,0.0,0.0
19,1,3,FC,0.375,0.875,0.0116652799770236,0.1217952817678451,0.2634083330631256,-0.7595352530479431,0.6726371645927429,-0.4058262705802917,Human,,unfortunate,0.06441,0.0116652799770236,0.1217952817678451
19,1,4,FC,0.925,0.425,0.0116652799770236,0.1217952817678451,0.2634083330631256,-0.7595352530479431,0.6726371645927429,-0.4058262705802917,Agent,fortunate,,0.08227555555555556,0.0116652799770236,0.1217952817678451
19,1,5,FC,0.75,0.75,0.0239895656704902,-0.1862082630395889,0.3080973923206329,-0.7595352530479431,0.6726371645927429,-0.4058262705802917,Human,,concession,0.1368833333333333,0.0239895656704902,-0.1862082630395889
19,1,6,FC,,,0.0239895656704902,-0.1862082630395889,0.3080973923206329,-0.7595352530479431,0.6726371645927429,-0.4058262705802917,,,,,0.0239895656704902,-0.1862082630395889
19,2,1,CL,0.45,0.825,0.0,0.0,0.0,0.0,0.0,0.0,Human,,,0.02807333333333333,0.0,0.0
19,2,2,CL,0.875,0.525,0.0,0.0,0.0,0.0,0.0,0.0,Agent,,,0.03586666666666666,0.0,0.0
19,2,3,CL,0.6,0.775,-0.0679326355457305,-0.0600581057369709,0.3080973923206329,-0.9075,0.6726371645927429,-0.4058262705802917,Human,,concession,0.07045888888888889,0.3813247210928867,-0.3587762856552593
19,2,4,CL,0.925,0.425,-0.0679326355457305,-0.0600581057369709,0.3080973923206329,-0.9075,0.6726371645927429,-0.4058262705802917,Agent,selfish,,0.07714222222222222,0.3813247210928867,-0.3587762856552593
19,2,5,CL,0.375,0.75,-0.0569128207862377,-0.060482632368803,0.5494121105678488,-1.0,0.6726371645927429,-1.0,Human,,unfortunate,0.1217511111111111,0.2173484030251027,0.1233964992759832
19,2,6,CL,0.95,0.6,-0.0569128207862377,-0.060482632368803,0.5494121105678488,-1.0,0.6726371645927429,-1.0,Agent,fortunate,,0.1396066666666667,0.2173484030251027,0.1233964992759832
19,2,7,CL,0.475,0.65,-0.0123214172199368,-0.023890433833003,0.5494121105678488,-1.0,0.6726371645927429,-1.0,Human,,concession,0.15745,0.2749075291764509,0.1671503979820539
19,2,8,CL,0.925,0.55,-0.0123214172199368,-0.023890433833003,0.5494121105678488,-1.0,0.6726371645927429,-1.0,Agent,unfortunate,,0.1730855555555555,0.2749075291764509,0.1671503979820539
19,2,9,CL,0.825,0.6,0.0318519957363605,0.0466008484363555,0.5494121105678488,-1.0,0.6726371645927429,-1.0,Human,,concession,0.1931633333333333,0.3319271079637991,0.2514379933572552
19,2,10,CL,0.85,0.7,0.0318519957363605,0.0466008484363555,0.5494121105678488,-1.0,0.6726371645927429,-1.0,Agent,concession,,0.2054333333333333,0.3319271079637991,0.2514379933572552
19,2,11,CL,0.7,0.725,-0.0200257878750562,-0.0293560661375522,0.735075,-1.0,0.735075,-1.0,Human,,selfish,0.2277988888888889,0.1296044402979048,0.1188495412157373
19,2,12,CL,0.75,0.75,-0.0200257878750562,-0.0293560661375522,0.735075,-1.0,0.735075,-1.0,Agent,concession,,0.2389822222222222,0.1296044402979048,0.1188495412157373
20,1,1,CL,0.35,0.825,0.0,0.0,0.0,0.0,0.0,0.0,Human,,,0.1132388888888889,0.0,0.0
20,1,2,CL,0.85,0.7,0.0,0.0,0.0,0.0,0.0,0.0,Agent,,,0.1299588888888889,0.0,0.0
20,1,3,CL,0.75,0.75,0.2136281281709671,0.2208375930786132,0.7425,-0.701312780380249,0.624481201171875,-0.3834492564201355,Human,,concession,0.2358377777777778,0.2673954975107688,0.1990645682886025
20,1,4,CL,0.75,0.625,0.2136281281709671,0.2208375930786132,0.7425,-0.701312780380249,0.624481201171875,-0.3834492564201355,Agent,unfortunate,,0.24694,0.2673954975107688,0.1990645682886025
20,1,5,CL,0.4,0.8,-0.096542589366436,-0.0945924893021583,0.8167500000000001,-1.0,0.8167500000000001,-1.0,Human,,selfish,0.2781511111111111,-0.0054136115221533,-0.0032668108459154
20,1,6,CL,0.725,0.575,-0.096542589366436,-0.0945924893021583,0.8167500000000001,-1.0,0.8167500000000001,-1.0,Agent,unfortunate,,0.2937366666666666,-0.0054136115221533,-0.0032668108459154
20,1,7,CL,0.85,0.7,0.0081836078315973,0.0048669949173927,0.8167500000000001,-1.0,0.8167500000000001,-1.0,Human,,concession,0.3137566666666667,0.1098759959615767,0.1062248464757316
20,1,8,CL,,,0.0081836078315973,0.0048669949173927,0.8167500000000001,-1.0,0.8167500000000001,-1.0,,,,,0.1098759959615767,0.1062248464757316
20,2,1,FC,0.375,0.875,0.0,0.0,0.0,0.0,0.0,0.0,Human,,,0.02781111111111111,0.0,0.0
20,2,2,FC,0.875,0.525,0.0,0.0,0.0,0.0,0.0,0.0,Agent,,,0.04678777777777778,0.0,0.0
20,2,3,FC,0.475,0.8,-0.002589747775346,0.1567857265472412,0.8167500000000001,-1.0,0.8167500000000001,-1.0,Human,,concession,0.09805888888888889,-0.002589747775346,0.1567857265472412
20,2,4,FC,0.85,0.525,-0.002589747775346,0.1567857265472412,0.8167500000000001,-1.0,0.8167500000000001,-1.0,Agent,selfish,,0.1058988888888889,-0.002589747775346,0.1567857265472412
20,2,5,FC,0.575,0.725,-0.1105092093348503,0.0872057825326919,0.8167500000000001,-1.0,0.8167500000000001,-1.0,Human,,concession,0.1303522222222222,-0.1105092093348503,0.0872057825326919
20,2,6,FC,0.775,0.75,-0.1105092093348503,0.0872057825326919,0.8167500000000001,-1.0,0.8167500000000001,-1.0,Agent,concession,,0.1470677777777778,-0.1105092093348503,0.0872057825326919
21,1,1,FC,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Human,,,0.04470444444444444,0.0,0.0
21,1,2,FC,0.875,0.375,0.0,0.0,0.0,0.0,0.0,0.0,Agent,,,0.05248333333333333,0.0,0.0
21,1,3,FC,0.5,1.0,-0.1299515515565872,-0.1050446555018425,0.3996537923812866,-0.3883671760559082,0.6531555652618408,-0.4891286194324493,Human,,silent,0.0791488888888889,-0.1299515515565872,-0.1050446555018425
21,1,4,FC,0.85,0.525,-0.1299515515565872,-0.1050446555018425,0.3996537923812866,-0.3883671760559082,0.6531555652618408,-0.4891286194324493,Agent,concession,,0.09581777777777778,-0.1299515515565872,-0.1050446555018425
21,1,5,FC,0.5,1.0,0.0428520776331424,0.0066444077529013,0.3996537923812866,-0.3883671760559082,0.6531555652618408,-0.4891286194324493,Human,,silent,0.1224833333333333,0.0428520776331424,0.0066444077529013
21,1,6,FC,0.825,0.475,0.0428520776331424,0.0066444077529013,0.3996537923812866,-0.3883671760559082,0.6531555652618408,-0.4891286194324493,Agent,unfortunate,,0.1424866666666667,0.0428520776331424,0.0066444077529013
21,2,1,CL,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Human,,,0.02780666666666667,0.0,0.0
21,2,2,CL,0.875,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Agent,,,0.03558666666666667,0.0,0.0
21,2,3,CL,0.5,1.0,0.1935344785451889,0.1824373453855514,0.5074446832537651,-0.3883671760559082,0.6531555652618408,-0.4891286194324493,Human,,silent,0.05113888888888889,0.2991604175669646,0.1758299271170109
21,2,4,CL,0.925,0.55,0.1935344785451889,0.1824373453855514,0.5074446832537651,-0.3883671760559082,0.6531555652618408,-0.4891286194324493,Agent,fortunate,,0.06447777777777777,0.2991604175669646,0.1758299271170109
21,2,5,CL,0.5,1.0,0.2974218726158142,0.2817249298095703,0.7425,-0.9075,0.7425,-0.9075,Human,,silent,0.08558555555555555,0.4605113607464415,0.4414847634055399
21,2,6,CL,0.925,0.4,0.2974218726158142,0.2817249298095703,0.7425,-0.9075,0.7425,-0.9075,Agent,selfish,,0.1033655555555556,0.4605113607464415,0.4414847634055399
21,2,7,CL,0.5,1.0,-0.0151279661804437,-0.0134070152416825,0.7425,-0.9075,0.7425,-0.9075,Human,,silent,0.1922511111111111,0.0816630712964319,0.0837490724343241
21,2,8,CL,0.875,0.375,-0.0151279661804437,-0.0134070152416825,0.7425,-0.9075,0.7425,-0.9075,Agent,unfortunate,,0.2078077777777778,0.0816630712964319,0.0837490724343241
22,1,1,CL,0.45,0.975,0.0,0.0,0.0,0.0,0.0,0.0,Human,,,0.03420222222222222,0.0,0.0
22,1,2,CL,0.875,0.525,0.0,0.0,0.0,0.0,0.0,0.0,Agent,,,0.0431,0.0,0.0
22,1,3,CL,0.325,0.825,0.1161650717258453,0.1152528077363967,0.735075,-1.0,0.735075,-0.4974014163017273,Human,,unfortunate,0.07421666666666667,0.286589999539899,-0.0058159070069576
22,1,4,CL,0.95,0.475,0.1161650717258453,0.1152528077363967,0.735075,-1.0,0.735075,-0.4974014163017273,Agent,selfish,,0.09088111111111111,0.286589999539899,-0.0058159070069576
22,1,5,CL,0.4,0.925,0.0895349085330963,0.0798259004950523,0.735075,-1.0,0.735075,-0.4974014163017273,Human,,fortunate,0.1264244444444445,0.2558937320093901,-0.0633048889830175
22,1,6,CL,0.9,0.425,0.0895349085330963,0.0798259004950523,0.735075,-1.0,0.735075,-0.4974014163017273,Agent,unfortunate,,0.1342133333333333,0.2558937320093901,-0.0633048889830175
22,1,7,CL,0.325,0.825,0.1121149808168411,0.1083594262599945,0.735075,-1.0,0.735075,-0.4974014163017273,Human,,unfortunate,0.1586444444444444,0.2819215086573676,-0.0170021356198947
22,1,8,CL,0.925,0.55,0.1121149808168411,0.1083594262599945,0.735075,-1.0,0.735075,-0.4974014163017273,Agent,fortunate,,0.1730922222222222,0.2819215086573676,-0.0170021356198947
22,1,9,CL,0.55,0.9,0.1468029171228408,0.1421038657426834,0.735075,-1.0,0.735075,-0.4974014163017273,Human,,fortunate,0.1908755555555555,0.3219058739510865,0.0377566233086457
22,1,10,CL,0.875,0.5,0.1468029171228408,0.1421038657426834,0.735075,-1.0,0.735075,-0.4974014163017273,Agent,unfortunate,,0.2075422222222222,0.3219058739510865,0.0377566233086457
22,1,11,CL,0.375,0.875,0.0705437511205673,0.0766984522342681,0.735075,-1.0,0.735075,-0.4974014163017273,Human,,unfortunate,0.2319811111111111,0.2340028541942767,-0.0683799528453649
22,1,12,CL,0.85,0.7,0.0705437511205673,0.0766984522342681,0.735075,-1.0,0.735075,-0.4974014163017273,Agent,concession,,0.2486522222222222,0.2340028541942767,-0.0683799528453649
22,1,13,CL,0.325,0.825,0.0945018380880355,0.097233697772026,0.735075,-1.0,0.735075,-0.4974014163017273,Human,,unfortunate,0.2697577777777778,0.2616190517274879,-0.0350564015527931
22,1,14,CL,0.875,0.5,0.0945018380880355,0.097233697772026,0.735075,-1.0,0.735075,-0.4974014163017273,Agent,selfish,,0.2886766666666667,0.2616190517274879,-0.0350564015527931
22,1,15,CL,0.7,0.85,0.0018534769769757,-0.0044236220419406,0.735075,-1.0,0.735075,-0.4974014163017273,Human,,fortunate,0.3064466666666666,0.1548244046821902,-0.2000207261749359
22,1,16,CL,0.75,0.75,0.0018534769769757,-0.0044236220419406,0.735075,-1.0,0.735075,-0.4974014163017273,Agent,concession,,0.3175544444444444,0.1548244046821902,-0.2000207261749359
22,1,17,CL,0.425,0.9,0.0430567301809787,0.0525979697704315,0.735075,-1.0,0.735075,-0.4974014163017273,Human,,selfish,0.3598055555555555,0.2023188970862686,-0.1074889891645418
22,1,18,CL,0.775,0.6,0.0430567301809787,0.0525979697704315,0.735075,-1.0,0.735075,-0.4974014163017273,Agent,selfish,,0.3753622222222222,0.2023188970862686,-0.1074889891645418
22,1,19,CL,0.325,0.825,0.1400031447410583,0.1350996941328048,0.735075,-1.0,0.735075,-0.4974014163017273,Human,,unfortunate,0.3997933333333333,0.3140678584396159,0.0263906101059008
22,1,20,CL,0.825,0.475,0.1400031447410583,0.1350996941328048,0.735075,-1.0,0.735075,-0.4974014163017273,Agent,selfish,,0.4131388888888889,0.3140678584396159,0.0263906101059008
22,1,21,CL,0.3,0.775,0.0719075575470924,0.0791756734251976,0.735075,-1.0,0.735075,-0.4974014163017273,Human,,unfortunate,0.4320188888888889,0.2355748973930145,-0.0643600443778864
22,1,22,CL,0.8,0.65,0.0719075575470924,0.0791756734251976,0.735075,-1.0,0.735075,-0.4974014163017273,Agent,concession,,0.4509033333333333,0.2355748973930145,-0.0643600443778864
22,1,23,CL,0.35,0.9,0.1667419821023941,0.166893795132637,0.735075,-1.0,0.735075,-0.4974014163017273,Human,,fortunate,0.4686844444444445,0.3448893933719221,0.0779844590092919
22,1,24,CL,0.8,0.675,0.1667419821023941,0.166893795132637,0.735075,-1.0,0.735075,-0.4974014163017273,Agent,nice,,0.4864688888888889,0.3448893933719221,0.0779844590092919
22,1,25,CL,0.425,0.925,0.0971443802118301,0.0913077816367149,0.735075,-1.0,0.735075,-0.4974014163017273,Human,,fortunate,0.5320255555555555,0.2646650781226518,-0.0446726766505234
22,1,26,CL,0.7,0.725,0.0971443802118301,0.0913077816367149,0.735075,-1.0,0.735075,-0.4974014163017273,Agent,concession,,0.5398055555555555,0.2646650781226518,-0.0446726766505234
22,1,27,CL,0.65,0.825,0.0739409774541854,0.0705179944634437,0.735075,-1.0,0.735075,-0.4974014163017273,Human,,concession,0.5709022222222222,0.2379187959646533,-0.0784092851540025
22,1,28,CL,,,0.0739409774541854,0.0705179944634437,0.735075,-1.0,0.735075,-0.4974014163017273,,,,,0.2379187959646533,-0.0784092851540025
22,2,1,FC,0.45,0.975,0.0,0.0,0.0,0.0,0.0,0.0,Human,,,0.04771,0.0,0.0
22,2,2,FC,0.875,0.375,0.0,0.0,0.0,0.0,0.0,0.0,Agent,,,0.05548888888888889,0.0,0.0
22,2,3,FC,0.4,0.85,0.0011526407906785,0.3627554774284363,0.735075,-1.0,0.735075,-0.4974014163017273,Human,,unfortunate,0.0877,0.0011526407906785,0.3627554774284363
22,2,4,FC,0.975,0.45,0.0011526407906785,0.3627554774284363,0.735075,-1.0,0.735075,-0.4974014163017273,Agent,fortunate,,0.09881888888888889,0.0011526407906785,0.3627554774284363
22,2,5,FC,0.35,0.9,0.1971805691719055,-0.0732993856072425,0.735075,-1.0,0.735075,-0.5877923369407654,Human,,selfish,0.1254833333333333,0.1971805691719055,-0.0732993856072425
22,2,6,FC,0.875,0.525,0.1971805691719055,-0.0732993856072425,0.735075,-1.0,0.735075,-0.5877923369407654,Agent,concession,,0.14438,0.1971805691719055,-0.0732993856072425
22,2,7,FC,0.675,0.8,0.0149155436083674,0.0522710308432579,0.735075,-1.0,0.735075,-0.5877923369407654,Human,,concession,0.1699444444444445,0.0149155436083674,0.0522710308432579
22,2,8,FC,0.725,0.7,0.0149155436083674,0.0522710308432579,0.735075,-1.0,0.735075,-0.5877923369407654,Agent,concession,,0.1810622222222222,0.0149155436083674,0.0522710308432579
22,2,9,FC,0.65,0.825,-0.0021347552537918,0.3131094872951507,0.735075,-1.0,0.735075,-0.5877923369407654,Human,,selfish,0.2388744444444444,-0.0021347552537918,0.3131094872951507
22,2,10,FC,0.75,0.75,-0.0021347552537918,0.3131094872951507,0.735075,-1.0,0.735075,-0.5877923369407654,Agent,fortunate,,0.2511,-0.0021347552537918,0.3131094872951507
22,2,11,FC,0.375,0.875,0.0230267699807882,0.5591311454772949,0.735075,-1.0,0.7395065426826477,-0.5877923369407654,Human,,selfish,0.2644288888888889,0.0230267699807882,0.5591311454772949
22,2,12,FC,0.85,0.7,0.0230267699807882,0.5591311454772949,0.735075,-1.0,0.7395065426826477,-0.5877923369407654,Agent,selfish,,0.2788633333333334,0.0230267699807882,0.5591311454772949
